11/19/2012,Alexandre Latychev d. Zachary Goldberg,Wo (inj)
11/19/2012,Alexander Gitin d. Andrew Ely,7-6; 6-3
11/19/2012,Antony Mendes d. Benjamin Hartmann,6-4; 7-6
11/19/2012,Austin Cruz d. Justin Ghatas,6-4; 4-1Ret (inj)
11/19/2012,Ethan Itzkovitz d. Ryan Cromwell,6-1; 6-3
11/19/2012,Juan Pablo Lorido d. Tristan Houle,6-0; 6-3
11/19/2012,Alexandre Latychev d. Ricky Hendler,6-2; 6-2
11/19/2012,Zachary Goldberg d. William Kirkman,Wo (inj)
11/19/2012,Andrew Ely d. David Poole,6-2; 6-2
11/19/2012,Alexander Gitin d. Ronald Fletcher,6-0; 6-1
11/19/2012,Benjamin Hartmann d. Jacob Martinez,6-3; 6-3
11/19/2012,Antony Mendes d. CARLOS DE LA CRUZ,Wo (inj)
11/19/2012,Justin Ghatas d. Joshua M Rosner,6-4; 6-3
11/19/2012,Austin Cruz d. Phillip Winser,1-6; 6-3; 10-7
11/19/2012,Ethan Itzkovitz d. Laurent Mailloux,6-4; 4-6; 10-2
11/19/2012,Ryan Cromwell d. Max Leon,6-2; 6-0
11/19/2012,Juan Pablo Lorido d. Miguel Campos,6-1; 6-0
11/19/2012,Tristan Houle d. Zachary Pelts,6-0; 6-0
11/19/2012,Alexandre Latychev d. Myles Schalet,6-4; 7-5
11/19/2012,Ricky Hendler d. Brian Cromwell,6-2; 6-0
11/19/2012,Zachary Goldberg d. Graham Ball,7-5; 6-3
11/19/2012,Andrew Ely d. Peter Mainelli,6-0; 6-2
11/19/2012,David Poole d. Micheal Falkner,6-3; 6-0
11/19/2012,Ronald Fletcher d. (9) Jeffrey Morris,Wo (inj)
11/19/2012,Alexander Gitin d. Lars Olson,6-0; 6-0
11/19/2012,Zachary Pelts d. Kevin Banes,6-3; 6-4
11/19/2012,Alexandre Latychev d. Juan Rozo,6-0; 6-1
11/19/2012,Graham Ball d. Jeremy Lott,6-0; 6-0
11/19/2012,William Kirkman d. Rafiq Solh,7-5; 6-0
11/19/2012,Peter Mainelli d. Hunter Anderer,1-6; 6-4; 10-8
11/19/2012,Andrew Ely d. Matthew Maloney,6-3; 6-4
11/19/2012,Micheal Falkner d. Nicholas Ramsey,6-0; 6-0
11/19/2012,(9) Jeffrey Morris d. Alex Cohen,6-1; 6-0
11/19/2012,Ronald Fletcher d. Robert Jakubik,6-2; 6-4
11/19/2012,Lars Olson d. Claude von Bergen,4-6; 7-6; 10-7
11/25/2012,Iñaki Encinas d. Leonel Vivas,6-3; 6-4
11/25/2012,Leonel Vivas d. (4) Fabian Groetsch,Def (ns)
11/25/2012,Iñaki Encinas d. (3) Marco Mokyzycki,Def (ns)
11/25/2012,Leonel Vivas d. Olivier Lemaitre,6-4; 6-4
11/25/2012,(4) Fabian Groetsch d. (7) Logan Erickson,6-1; 6-4
11/25/2012,(3) Marco Mokyzycki d. Chris Acevedo,6-1; 6-2
11/25/2012,Iñaki Encinas d. (1) Hillel Rousseau,6-3; 6-0
11/25/2012,Leonel Vivas d. Stefan Zivojinovic,7-5; 6-3
11/25/2012,Olivier Lemaitre d. (5) Renato Lombardi,6-2; 3-6; 6-3
11/25/2012,(4) Fabian Groetsch d. Kevin Sinelmann,7-6(4); 7-5
11/25/2012,(7) Logan Erickson d. William James,6-0; 6-4
11/25/2012,Chris Acevedo d. Thomas Hipp,Wd (ill)
11/25/2012,(3) Marco Mokyzycki d. Aleksandr Voronchikhin,6-0; 6-0
11/25/2012,Iñaki Encinas d. Franco Echenique,7-5; 6-2
11/25/2012,(1) Hillel Rousseau d. Romain Costamagna,5-7; 6-1; 2-1Ret (quit)
11/25/2012,Leonel Vivas d. Emilio Baez,Def (late)
11/25/2012,Stefan Zivojinovic d. Kurt Collis,5-7; 6-1; 6-2
11/25/2012,Olivier Lemaitre d. Myles Schalet,6-4; 6-3
11/25/2012,(5) Renato Lombardi d. Nicholas Ramsey,Def (ns)
11/25/2012,(4) Fabian Groetsch d. Brian Granoff,7-5; 4-6; 6-1
11/25/2012,Kevin Sinelmann d. mauricio villacres,Def (ns)
11/25/2012,(7) Logan Erickson d. Eduardo Alfonzo,7-5; 6-1
11/25/2012,William James d. Alejandro Chica,Def (ns)
11/25/2012,Thomas Hipp d. Daniel Gimenez,6-0; 6-1
11/25/2012,Chris Acevedo d. Andres Pinzon,6-1; 6-1
11/25/2012,Aleksandr Voronchikhin d. Roy Sarfati,7-5; 6-0
11/25/2012,(3) Marco Mokyzycki d. Oleg Markov,6-2; 6-4
11/25/2012,Iñaki Encinas d. Dominic Bisceglia,6-0; 6-2
11/25/2012,Franco Echenique d. (6) John Macris,6-4; 6-3
11/25/2012,Romain Costamagna d. Daniel Nehdar,6-0; 6-0
11/25/2012,(1) Hillel Rousseau d. Luis Pinzon,6-1; 6-0
11/25/2012,Myles Schalet d. Isaac Menda,6-1; 6-1
11/25/2012,Iñaki Encinas d. Chingiz Askerov,6-0; 6-0
11/25/2012,Oleg Markov d. Isaac Menda,6-2; 6-4
11/25/2012,Isaac Menda d. mauricio villacres,6-1; 6-0
11/25/2012,Oleg Markov d. Chingiz Askerov,Def (ns)
11/25/2012,Isaac Menda d. Kurt Collis,4-6; 6-4; 10-8
11/25/2012,Oleg Markov d. Luis Pinzon,6-0; 6-3
11/25/2012,Kurt Collis d. Emilio Baez,Def (ns)
11/25/2012,Isaac Menda d. Nicholas Ramsey,Def (ns)
11/25/2012,mauricio villacres d. Brian Granoff,Def (ns)
11/25/2012,Chingiz Askerov d. Andres Pinzon,6-0; 6-0
11/25/2012,Oleg Markov d. Roy Sarfati,6-0; 6-0
11/25/2012,Luis Pinzon d. Daniel Nehdar,6-1; 6-2
11/25/2012,Oleg Markov d. Dominic Bisceglia,Def (refsl)
11/26/2012,(2) Matt Bocko d. (9) Mark Oljaca,6-0; 5-7; 6-0
11/26/2012,(2) Matt Bocko d. (3) Ty Trombetta,6-1; 6-4
11/26/2012,(9) Mark Oljaca d. (4) Lorenzo Cava,6-2; 7-5
11/26/2012,(2) Matt Bocko d. (6) Juan Rocha,6-3; 6-3
11/26/2012,(3) Ty Trombetta d. (9) Chase Perez-Blanco,7-6; 6-3
11/26/2012,(4) Lorenzo Cava d. Justin Lunn,6-1; 6-2
11/26/2012,(9) Mark Oljaca d. (9) Diego Brunicardi,6-7; 6-4; 5-2Ret (inj)
11/26/2012,(2) Matt Bocko d. (9) Jose Gracia,6-4; 6-2
11/26/2012,(6) Juan Rocha d. (9) Joel Giger,6-3; 3-6; 6-4
11/26/2012,(3) Ty Trombetta d. (9) Mario Becerra,7-5; 6-3
11/26/2012,(9) Chase Perez-Blanco d. (7) Thomas Tomczak,6-3; 6-4
11/26/2012,Justin Lunn d. Daniel Shebshayevich,6-4; 6-3
11/26/2012,(4) Lorenzo Cava d. (9) Zachary Krumholz,6-1; 6-2
11/26/2012,(9) Mark Oljaca d. (5) Maksim Tikhomirov,6-4; 3-2Ret (inj)
11/26/2012,(9) Diego Brunicardi d. Viju George,6-4; 6-4
11/26/2012,(2) Matt Bocko d. Bernard Tefel,6-1; 6-0
11/26/2012,(9) Jose Gracia d. Georgy Chukhleb,6-2; 6-4
11/26/2012,(6) Juan Rocha d. Taylor Duffy,6-4; 7-6
11/26/2012,(9) Joel Giger d. jason Derijk,6-2; 6-1
11/26/2012,(3) Ty Trombetta d. Marcus Yu,6-2; 7-6
11/26/2012,(9) Mario Becerra d. Daniel Hobart,5-7; 7-6; 7-5
11/26/2012,(7) Thomas Tomczak d. Alexander Calle,6-3; 7-5
11/26/2012,(9) Chase Perez-Blanco d. Ryan Miller,6-2; 6-4
11/26/2012,Daniel Shebshayevich d. (9) Matthew Lasprilla,7-5; 6-1
11/26/2012,Justin Lunn d. (8) Waylon Chin,7-6; 2-0Ret (inj)
11/26/2012,(9) Zachary Krumholz d. Horacio Rearte,6-1; 7-6
11/26/2012,(4) Lorenzo Cava d. Zurab Zhvania,6-4; 6-0
11/26/2012,(9) Mark Oljaca d. Dylan Gunning,6-4; 6-4
11/26/2012,(5) Maksim Tikhomirov d. Michael Basile,6-1; 6-3
11/26/2012,(9) Diego Brunicardi d. Jimmi Parsons,6-4; 6-2
11/26/2012,Viju George d. Juan Pablo Lorido,6-0; 6-2
11/26/2012,(2) Matt Bocko d. Robert Jakubik,6-1; 6-0
11/26/2012,Bernard Tefel d. Vlad Shchetinin,6-4; 6-3
11/26/2012,(9) Jose Gracia d. Blake Anthony,6-3; 6-0
11/26/2012,Georgy Chukhleb d. Aaron Rose,6-0; 6-1
11/26/2012,(6) Juan Rocha d. danyang xu,6-1; 6-4
11/26/2012,Taylor Duffy d. Nicholas Ramsey,6-0; 6-0
11/26/2012,(9) Joel Giger d. Zachary Hersman,6-0; 6-0
11/26/2012,jason Derijk d. Joseph Cartledge,2-6; 7-6; 6-4
11/26/2012,(3) Ty Trombetta d. Sander Brendmoe,6-0; 6-0
11/26/2012,Marcus Yu d. Daniel Levine,6-2; 6-4
11/26/2012,(9) Mario Becerra d. William Fountain,6-3; 6-1
11/26/2012,Daniel Hobart d. Keith Gonzalez,6-0; 6-1
11/26/2012,(7) Thomas Tomczak d. Santiago Salazar,6-1; 6-3
11/26/2012,Alexander Calle d. Enrique Andrade,4-6; 5-4Def (cond)
11/26/2012,(9) Chase Perez-Blanco d. Vineet Vemulapally,6-4; 6-3
11/26/2012,Ryan Miller d. Bradley Jaffe,3-6; 6-2; 6-2
11/26/2012,Daniel Shebshayevich d. Nate Shanok,7-5; 6-2
11/26/2012,(9) Matthew Lasprilla d. Andrew Nakajima,6-4; 6-2
11/26/2012,Justin Lunn d. Anthony Schohn,6-1; 6-2
11/26/2012,(8) Waylon Chin d. Benn Marler,1-6; 6-3; 6-4
11/26/2012,Horacio Rearte d. Miguel Bendito,6-0; 6-0
11/26/2012,(9) Zachary Krumholz d. Eric Kent,6-0; 6-0
11/26/2012,Zurab Zhvania d. Rafael Belmar,7-6; 6-0
11/26/2012,(4) Lorenzo Cava d. Afonso Salgado,6-1; 6-1
11/26/2012,Dylan Gunning d. Teddy Mebounou,3-6; 6-3; 6-2
11/26/2012,(9) Mark Oljaca d. Joshua Rifkin,6-0; 6-0
11/26/2012,Michael Basile d. Nikita Borodatov,6-0; 6-0
11/26/2012,(5) Maksim Tikhomirov d. Ugo SANTOMENNA,6-1; 6-1
11/26/2012,Jimmi Parsons d. Rafael Lessard,6-2; 6-0
11/26/2012,(9) Diego Brunicardi d. Richard Benvin,6-2; 6-3
11/26/2012,Viju George d. Robby Morin,6-4; 6-3
11/26/2012,Juan Pablo Lorido d. (1) Eric Hechtman,Wd (ill)
11/26/2012,Robert Jakubik d. Zachary Pelts,6-2Ret (inj)
11/26/2012,Blake Anthony d. Filippo Pezzoli,6-4; 6-2
11/26/2012,Georgy Chukhleb d. Joshua Goodman,6-2; 6-4
11/26/2012,Nicholas Ramsey d. Matthew Cravinhos,Wo (inj)
11/26/2012,Joseph Cartledge d. Jakub Wojcik,6-4; 6-1
11/26/2012,Sander Brendmoe d. Serge Belov,6-2; 6-2
11/26/2012,William Fountain d. Andrew Ely,6-4; 6-3
11/26/2012,Daniel Hobart d. Nico Aldeanueva,6-1; 6-1
11/26/2012,Santiago Salazar d. Yevgeniy Grigoryev,6-0; 6-0
11/26/2012,Enrique Andrade d. Antonio Torri,6-4; 6-3
11/26/2012,Bradley Jaffe d. Orson Sinclair,6-0; 6-1
11/26/2012,Nate Shanok d. Richard Pentecostes,6-0; 6-0
11/26/2012,Andrew Nakajima d. Colter Decoste,6-4; 6-4
11/26/2012,Anthony Schohn d. Pedro Cavalcante,6-1; 6-4
11/26/2012,Benn Marler d. Wade Ball,6-2; 6-3
11/26/2012,Horacio Rearte d. Santiago Nieto,6-4; 7-5
11/26/2012,Eric Kent d. Benjamin Hartmann,5-7; 6-1; 6-3
11/26/2012,Zurab Zhvania d. George Cartledge,6-3; 6-0
11/26/2012,Afonso Salgado d. Jack Anton,6-0; 6-2
11/26/2012,Teddy Mebounou d. Francis Williams,Def (ns)
11/26/2012,Joshua Rifkin d. David Burns,6-3; 6-1
11/26/2012,Ugo SANTOMENNA d. Ronald Fletcher,6-4; 6-0
11/26/2012,Rafael Lessard d. Graeme Bagg,6-2; 6-2
11/26/2012,Richard Benvin d. Jody Turnquest,7-5; 6-4
11/26/2012,Viju George d. Edward Elliott V.,6-2; 5-7; 6-1
11/26/2012,Robby Morin d. Antoine de Massy,6-0; 6-1
11/26/2012,Juan Pablo Lorido d. Galen Greenfield,Def (ns)
11/26/2012,Joshua Goodman d. George Cartledge,6-1; 6-2
11/26/2012,Joshua Goodman d. Daniel Levine,7-6; 6-2
11/26/2012,George Cartledge d. Rafael Belmar,6-4; 0-6; 11-9
11/26/2012,Joshua Goodman d. Jakub Wojcik,6-3; 3-6; 15-13
11/26/2012,Daniel Levine d. Vineet Vemulapally,7-6; 6-0
11/26/2012,George Cartledge d. Wade Ball,6-0; 6-1
11/26/2012,Rafael Belmar d. Miguel Bendito,Def (ns)
11/26/2012,Joshua Goodman d. Vlad Shchetinin,3-6; 7-5; 13-11
11/26/2012,Jakub Wojcik d. danyang xu,Def (ns)
11/26/2012,Daniel Levine d. Andrew Ely,6-4; 5-7; 10-4
11/26/2012,Vineet Vemulapally d. Antonio Torri,7-6; 6-0
11/26/2012,Wade Ball d. Colter Decoste,4-6; 7-6; 12-10
11/26/2012,George Cartledge d. Benjamin Hartmann,6-1; 6-1
11/26/2012,Rafael Belmar d. Nikita Borodatov,Def (ns)
11/26/2012,Miguel Bendito d. Edward Elliott V.,Def (ns)
11/26/2012,Vlad Shchetinin d. Keith Gonzalez,7-6; 6-1
11/26/2012,Joshua Goodman d. Filippo Pezzoli,2-6; 7-5; 10-1
11/26/2012,danyang xu d. Nicholas Ramsey,Def (ns)
11/26/2012,Jakub Wojcik d. Zachary Hersman,Def (ns)
11/26/2012,Daniel Levine d. Serge Belov,Def (ns)
11/26/2012,Andrew Ely d. Nico Aldeanueva,6-0; 6-1
11/26/2012,Antonio Torri d. Yevgeniy Grigoryev,6-0; 6-0
11/26/2012,Vineet Vemulapally d. Orson Sinclair,6-1; 6-0
11/26/2012,Colter Decoste d. Richard Pentecostes,6-0; 6-0
11/26/2012,Wade Ball d. Pedro Cavalcante,7-5; 6-2
11/26/2012,Benjamin Hartmann d. Santiago Nieto,Def (ns)
11/26/2012,George Cartledge d. Jack Anton,Def (ns)
11/26/2012,Rafael Belmar d. Antoine de Massy,4-6; 6-1; 10-8
11/26/2012,Nikita Borodatov d. Ronald Fletcher,Def (ns)
11/26/2012,Edward Elliott V. d. Jody Turnquest,Wo (ill)
11/26/2012,Miguel Bendito d. Graeme Bagg,Def (ns)
11/26/2012,Keith Gonzalez d. Zachary Pelts,Wo (inj)
11/26/2012,Joshua Goodman d. Aaron Rose,6-2; 6-0
11/26/2012,Nicholas Ramsey d. Matthew Cravinhos,Def (ns)
11/26/2012,Antoine de Massy d. Francis Williams,Def (ns)
12/3/2012,piercarlo bianciardi d. (3) Spencer Furey,6-1; 7-6; 10-8
12/3/2012,(3) Spencer Furey d. Anthony Kontos,6-2; 6-2
12/3/2012,piercarlo bianciardi d. (1) Jimmi Parsons,6-4; 6-1
12/3/2012,Anthony Kontos d. German Ayubi,6-1; 6-2
12/3/2012,(3) Spencer Furey d. Vuntsir lee,6-2; 6-0
12/3/2012,piercarlo bianciardi d. (4) Francis Dominguez,Ret (emerg)
12/3/2012,(1) Jimmi Parsons d. Logan Erickson,6-4; 7-5
12/3/2012,Anthony Kontos d. (2) Chris Wilson,6-4; 6-4
12/3/2012,German Ayubi d. Myles Schalet,Ret (inj)
12/3/2012,(3) Spencer Furey d. Jose Romero,6-0; 6-0
12/3/2012,Vuntsir lee d. Zachary Pelts,Ret (emerg)
12/3/2012,piercarlo bianciardi d. Justin Lunn,7-6; 6-2
12/3/2012,(4) Francis Dominguez d. Nathan Rosenfeld,1-4Ret (inj)
12/3/2012,Logan Erickson d. Akash Israni,4-6; 6-2; 10-2
12/3/2012,(1) Jimmi Parsons d. Nicholas Ramsey,Def (ns)
12/3/2012,Akash Israni d. Jose Romero,6-0; 6-2
12/3/2012,Jose Romero d. (2) Chris Wilson,Def (ns)
12/3/2012,Akash Israni d. Nathan Rosenfeld,Def (ns)
12/3/2012,(2) Chris Wilson d. Myles Schalet,Ret (inj)
12/3/2012,Jose Romero d. Zachary Pelts,Def (ns)
12/3/2012,Nathan Rosenfeld d. Justin Lunn,Def (ns)
12/3/2012,Akash Israni d. Nicholas Ramsey,Def (ns)
12/4/2012,(2) Imanol ARCONADA d. (5) Courage OKUNGBOWA,6-4; 7-5
12/4/2012,(2) Imanol ARCONADA d. Juan MONCADA,6-2; 6-2
12/4/2012,(5) Courage OKUNGBOWA d. Taylor CRAMER,6-2; 7-6
12/4/2012,(2) Imanol ARCONADA d. (7) Andrew HILL,6-3; 6-3
12/4/2012,Juan MONCADA d. (4) Adrian REID,4-6; 4-3Ret (inj)
12/4/2012,Taylor CRAMER d. Mateo RUIZ,6-0; 3-6; 10-5
12/4/2012,(5) Courage OKUNGBOWA d. (1) Carl Eguez,0-1Ret (emerg)
12/4/2012,(2) Imanol ARCONADA d. Geronimo ESPIN,3-6; 6-3; 10-3
12/4/2012,(7) Andrew HILL d. Mauro SCHERF,6-0; 6-1
12/4/2012,(4) Adrian REID d. Alexander MIRONOV,6-2; 6-0
12/4/2012,Juan MONCADA d. Antony SIMAKOV,6-2; 6-3
12/4/2012,Taylor CRAMER d. Cody RAKELA,Ret (inj)
12/4/2012,Mateo RUIZ d. Jose Miguel DE SARIO,6-7; 7-5; 10-6
12/4/2012,(5) Courage OKUNGBOWA d. Gabriel Carvajal,6-4; 6-3
12/4/2012,(1) Carl Eguez d. Fernando PIRELA,6-2; 6-0
12/4/2012,(2) Imanol ARCONADA d. Federico GULBRAND,7-6; 7-5
12/4/2012,Geronimo ESPIN d. Luis MORENO,6-1; 6-0
12/4/2012,(7) Andrew HILL d. Carlos GELEV,6-3; 7-6
12/4/2012,Mauro SCHERF d. Facundo JAIN,6-2; 6-3
12/4/2012,(4) Adrian REID d. Augusto TOMSZAY,6-1; 6-3
12/4/2012,Alexander MIRONOV d. Branch TERRELL,6-3; 7-6
12/4/2012,Juan MONCADA d. (6) Vasily KICHIGIN,6-2; 6-3Def (ns)
12/4/2012,Antony SIMAKOV d. Elias FERNANDEZ,6-0; 6-3
12/4/2012,Cody RAKELA d. Daniel GIMENEZ,6-0; 6-1
12/4/2012,Taylor CRAMER d. Harrison HEYSEK,6-2; 6-2
12/4/2012,Jose Miguel DE SARIO d. Lucas FISCARELLI,6-1; 6-1
12/4/2012,Mateo RUIZ d. (3) Alberto Siblesz,6-3; 6-4
12/4/2012,Gabriel Carvajal d. Juan EPPLE,6-1; 6-1
12/4/2012,(5) Courage OKUNGBOWA d. Ethan ITZKOVITZ,6-4; 6-0
12/4/2012,Fernando PIRELA d. Andres Nicolas DE LA VEGA GOMEZ,6-4; 6-0
12/4/2012,(1) Carl Eguez d. Pablo BORDAS,6-0; 6-0
12/4/2012,Federico GULBRAND d. Taylor AYERS,6-2; 6-1
12/4/2012,Geronimo ESPIN d. CARLOS DE LA CRUZ,6-2; 6-0
12/4/2012,Carlos GELEV d. Trey NICKERSON,Def (ns)
12/4/2012,Mauro SCHERF d. Dominic ALAN,6-1; 6-1
12/4/2012,Branch TERRELL d. Austin Debruyne,6-1; 6-3
12/4/2012,Juan MONCADA d. Manuel BROWN,6-3; 6-2
12/4/2012,Antony SIMAKOV d. Caleb COUVERTIER,6-3; 2-6; 10-6
12/4/2012,Cody RAKELA d. Sean DIEGAN,6-0; 6-1
12/4/2012,Taylor CRAMER d. Gabriel FLORES,6-0; 6-0
12/4/2012,Mateo RUIZ d. Noe SAGARDIA,6-2; 6-1
12/4/2012,Ethan ITZKOVITZ d. Eduardo CABRERA,Def (ns)
12/4/2012,Fernando PIRELA d. Carlos ORTEGA,Def (ns)
12/4/2012,Pablo BORDAS d. Jonathon BUTRON,Def (ns)
12/4/2012,Luis MORENO d. Sean DIEGAN,10-5
12/4/2012,Luis MORENO d. Elias FERNANDEZ,8-6
12/4/2012,Sean DIEGAN d. Andres Nicolas DE LA VEGA GOMEZ,8-4
12/4/2012,Luis MORENO d. Dominic ALAN,8-4
12/4/2012,Elias FERNANDEZ d. Juan EPPLE,Def (ns)
12/4/2012,Andres Nicolas DE LA VEGA GOMEZ d. Ethan ITZKOVITZ,Def (ns)
12/4/2012,Luis MORENO d. Taylor AYERS,8-2
12/4/2012,Dominic ALAN d. Facundo JAIN,8-4
12/4/2012,Juan EPPLE d. Austin Debruyne,9-8
12/4/2012,Elias FERNANDEZ d. Caleb COUVERTIER,8-6
12/4/2012,Sean DIEGAN d. Gabriel FLORES,8-1
12/4/2012,Ethan ITZKOVITZ d. Eduardo CABRERA,Def (ns)
12/4/2012,Andres Nicolas DE LA VEGA GOMEZ d. Pablo BORDAS,8-3
12/4/2012,Luis MORENO d. CARLOS DE LA CRUZ,Def (ns)
12/4/2012,Facundo JAIN d. Carlos GELEV,Def (ns)
12/4/2012,Gabriel FLORES d. Harrison HEYSEK,Def (ns)
12/4/2012,(3) Alberto Siblesz d. Noe SAGARDIA,Def (ns)
12/4/2012,Andres Nicolas DE LA VEGA GOMEZ d. Carlos ORTEGA,Def (ns)
12/4/2012,Pablo BORDAS d. Jonathon BUTRON,Def (ns)
12/7/2012,(2) Jean Yves Aubone d. Oleg Dmitriev,6-3; 6-2
12/7/2012,(2) Jean Yves Aubone d. Justin Lunn,4-3Ret (inj)
12/7/2012,Oleg Dmitriev d. (1) Joe Cadogan,6-4; 4-6; 7-6(6)
12/7/2012,(2) Jean Yves Aubone d. Alexander Gitin,6-2; 6-1
12/7/2012,Justin Lunn d. Joshua Goodman,6-0; 6-3
12/7/2012,Oleg Dmitriev d. Nathan Rosenfeld,6-4; 1-1Ret (inj)
12/7/2012,(1) Joe Cadogan d. Celestin Nkoueleue,Wo (inj)
12/7/2012,(2) Jean Yves Aubone d. Juan Rocha,6-1; 6-4
12/7/2012,Alexander Gitin d. Christian Garay,6-5Ret (inj)
12/7/2012,Justin Lunn d. Noe Sagardia,6-2; 6-1
12/7/2012,Joshua Goodman d. jeremie euphrasie,3-6; 6-3; 6-1
12/7/2012,Oleg Dmitriev d. Daniel Soyfer,6-2; 6-2
12/7/2012,Nathan Rosenfeld d. Viju George,6-2; 7-5
12/7/2012,Celestin Nkoueleue d. Joel Link,7-5; 4-6; 7-5
12/7/2012,(1) Joe Cadogan d. Rolando Torrellas-Carpio,6-7(5); 7-6(4); 6-2
12/7/2012,(2) Jean Yves Aubone d. Chris Wilson,6-3; 6-1
12/7/2012,Juan Rocha d. David Crisovan,6-2; 3-6; 7-6(4)
12/7/2012,Alexander Gitin d. Taylor Duffy,Wo (inj)
12/7/2012,Christian Garay d. German Ayubi,6-0; 6-1
12/7/2012,Noe Sagardia d. (3) PACO BEJARANO,6-2; 6-0
12/7/2012,Justin Lunn d. Sumner Chase,6-0; 6-1
12/7/2012,Joshua Goodman d. Zachary Pelts,6-1; 6-1
12/7/2012,jeremie euphrasie d. Roman Soldatov,6-3; 6-2
12/7/2012,Oleg Dmitriev d. Ryan Marcil,6-3; 6-1
12/7/2012,Daniel Soyfer d. Robert Shulman,6-4; 1-0
12/7/2012,Viju George d. Adriel Azucey,6-1; 6-0
12/7/2012,Nathan Rosenfeld d. (4) Mark Oljaca,Wo (emerg)
12/7/2012,Joel Link d. Stefan Gonzalez,6-7; 6-2; 6-2
12/7/2012,Celestin Nkoueleue d. Jakub Wojcik,6-0; 6-0
12/7/2012,Rolando Torrellas-Carpio d. Rafael Lessard,6-0; 6-1
12/7/2012,(1) Joe Cadogan d. William Kirkman,6-4; 6-2
12/7/2012,David Crisovan d. Robert Lake,Wd (emerg)
12/7/2012,Alexander Gitin d. Andrew Ely,6-1; 6-4
12/7/2012,Noe Sagardia d. CARLOS DE LA CRUZ,3-6; 6-0; 6-0
12/7/2012,Sumner Chase d. Nicholas Ramsey,6-0; 6-0
12/7/2012,Oleg Dmitriev d. eduardo castillo,7-6(3); 4-6; 6-4
12/7/2012,Viju George d. Myles Schalet,2-6; 6-2; 7-5
12/7/2012,William Kirkman d. quentin ELOISE,6-1; 6-0
12/10/2012,piercarlo bianciardi d. BOGDAN URSU,6-2; 6-2
12/10/2012,piercarlo bianciardi d. (4) Danny Riggs,6-4; 6-4
12/10/2012,BOGDAN URSU d. Roman Soldatov,6-0; 6-0
12/10/2012,piercarlo bianciardi d. (2) Jimmi Parsons,6-3; 6-3
12/10/2012,(4) Danny Riggs d. (7) Sami Kierberg,6-0; 7-5
12/10/2012,Roman Soldatov d. (8) Jack Anton,6-7(4); 6-1; 7-5
12/10/2012,BOGDAN URSU d. (5) Nicholas Nieto,6-0; 3-6; 6-2
12/10/2012,(2) Jimmi Parsons d. German Ayubi,Wo (inj)
12/10/2012,piercarlo bianciardi d. (6) danyang xu,6-2; 6-3
12/10/2012,(4) Danny Riggs d. David Neitzel,6-2; 6-1
12/10/2012,(7) Sami Kierberg d. Rahim Khan,7-6(3); 6-1
12/10/2012,(8) Jack Anton d. Akash Israni,6-3; 6-4
12/10/2012,Roman Soldatov d. (3) Eric Kent,7-6(3); 6-4
12/10/2012,(5) Nicholas Nieto d. Pietro Rimondini,6-0; 4-6; 6-4
12/10/2012,BOGDAN URSU d. (1) Benn Marler,6-2; 7-6(3)
12/10/2012,German Ayubi d. Jose Romero,Wo (emerg)
12/10/2012,piercarlo bianciardi d. Albert Chermit,Wo (emerg)
12/10/2012,David Neitzel d. Rafiq Solh,6-4; 6-0
12/10/2012,Rahim Khan d. Michael Geller,Wo (emerg)
12/10/2012,Akash Israni d. Ian Ziegler,6-4; 6-3
12/10/2012,(8) Jack Anton d. Miguel Bendito,6-3; 6-4
12/10/2012,Roman Soldatov d. Terhemba Makurdi,6-2; 6-7(4); 7-5
12/10/2012,Pietro Rimondini d. Nicholas Ramsey,6-0; 6-0
12/10/2012,BOGDAN URSU d. Vitaliy Pereverzev,7-5; 6-3
12/10/2012,Vitaliy Pereverzev d. Rahim Khan,6-1; 6-0
12/10/2012,Rahim Khan d. Rafiq Solh,8-2
12/10/2012,Vitaliy Pereverzev d. (3) Eric Kent,8-1
12/10/2012,Rafiq Solh d. Albert Chermit,Def (ns)
12/10/2012,Rahim Khan d. Michael Geller,Wo (emerg)
12/10/2012,(3) Eric Kent d. Miguel Bendito,8-4
12/10/2012,Vitaliy Pereverzev d. Terhemba Makurdi,9-8(5)
12/10/2012,Miguel Bendito d. Ian Ziegler,8-6
12/11/2012,(2) Jean Yves Aubone d. (1) Oleg Dmitriev,6-3; 6-2
12/11/2012,(2) Jean Yves Aubone d. (4) Spencer Papa,2-6; 6-1; 10-4
12/11/2012,(1) Oleg Dmitriev d. Mark Oljaca,6-4; 6-1
12/11/2012,(2) Jean Yves Aubone d. (8) Viju George,4-6; 7-5; 10-4
12/11/2012,(4) Spencer Papa d. (6) Ryan Smith,6-3; 7-5
12/11/2012,Mark Oljaca d. (7) Juan Rocha,6-4; 6-3
12/11/2012,(1) Oleg Dmitriev d. (5) Martin Redlicki,4-6; 3-6; 10-6
12/11/2012,(2) Jean Yves Aubone d. Andrew Ely,6-3; 6-0
12/11/2012,(8) Viju George d. jeremie euphrasie,7-5; 3-0Ret (inj)
12/11/2012,(4) Spencer Papa d. Imanol ARCONADA,7-5; 2-6; 10-8
12/11/2012,(6) Ryan Smith d. Geronimo ESPIN,Def (ns)
12/11/2012,(7) Juan Rocha d. Estefan GONZALEZ,7-5; 6-2
12/11/2012,Mark Oljaca d. William Kirkman,6-1; 6-2
